date,value
2023-09-30,577221.856429291
2023-08-31,574242.108480157
2023-07-31,570269.989199098
2023-06-30,566181.34005975
2023-05-31,562828.928809691
2023-04-30,560504.847810949
2023-03-31,559095.522628285
2023-02-28,559477.222354525
2023-01-31,561154.955937854
2022-12-31,563928.050568814
2022-11-30,566258.832965102
2022-10-31,569716.994014149
2022-09-30,575511.67671878
2022-08-31,583018.105457182
2022-07-31,588240.080475313
2022-06-30,588630.117932779
2022-05-31,583326.420193293
2022-04-30,573802.798584787
2022-03-31,561278.380349106
2022-02-28,548428.041878547
2022-01-31,537802.911044266
2021-12-31,529564.667712288
2021-11-30,523729.314546944
2021-10-31,518919.835357755
2021-09-30,514862.145262003
2021-08-31,510383.394096175
2021-07-31,504247.439394421
2021-06-30,496051.644232958
2021-05-31,486211.673840783
2021-04-30,475693.313061909
2021-03-31,465772.1376191
2021-02-28,457224.624015492
2021-01-31,450196.491701503
2020-12-31,443562.90917066
2020-11-30,436762.66233166
2020-10-31,429750.463573902
2020-09-30,423943.011020153
2020-08-31,419769.878966192
2020-07-31,417837.26783024
2020-06-30,417661.165931723
2020-05-31,417613.368840226
2020-04-30,416251.469129896
2020-03-31,413229.622263683
2020-02-29,409358.240850857
2020-01-31,405893.79669473
2019-12-31,402765.377382184
2019-11-30,400190.772521995
2019-10-31,398290.245395554
2019-09-30,397063.015062216
2019-08-31,396441.129897576
2019-07-31,396169.418915457
2019-06-30,395936.042878156
2019-05-31,395404.217736011
2019-04-30,394067.577713731
2019-03-31,392157.537367681
2019-02-28,390526.512737273
2019-01-31,389042.163456017
2018-12-31,388375.002401396
2018-11-30,387836.876409325
2018-10-31,387853.873601748
2018-09-30,387721.141005248
2018-08-31,386517.858760567
2018-07-31,385199.481262906
2018-06-30,383114.615967318
2018-05-31,381432.231527094
2018-04-30,378541.451250515
2018-03-31,375463.263114132
2018-02-28,372105.460727143
2018-01-31,369290.370082397
2017-12-31,366830.392809404
2017-11-30,364980.385540812
2017-10-31,363333.70351292
2017-09-30,361811.872244791
2017-08-31,360002.980698454
2017-07-31,358039.047115762
2017-06-30,355848.163530905
2017-05-31,353414.803081471
2017-04-30,350512.29722222
2017-03-31,347115.605604916
2017-02-28,343499.055346744
2017-01-31,340048.791619462
2016-12-31,336909.907500807
2016-11-30,334301.260220241
2016-10-31,332348.027348616
2016-09-30,330720.429474642
2016-08-31,328735.973720806
2016-07-31,326663.888539425
2016-06-30,324211.591454777
2016-05-31,321645.250030037
2016-04-30,318759.995762037
2016-03-31,315877.784251676
2016-02-29,312880.718845201
2016-01-31,309588.274039335
2015-12-31,306340.134826547
2015-11-30,303607.456916747
2015-10-31,301001.598188713
2015-09-30,298771.676579347
2015-08-31,296391.531087815
2015-07-31,294618.306791194
2015-06-30,292613.014785227
2015-05-31,290899.379928966
2015-04-30,288856.758822422
2015-03-31,286796.36383482
2015-02-28,284383.298102411
2015-01-31,282030.526456446
2014-12-31,280231.527699406
2014-11-30,278842.180156075
2014-10-31,277366.329676281
2014-09-30,275971.4255853
2014-08-31,274544.728812434
2014-07-31,273850.480567774
2014-06-30,272837.347552775
2014-05-31,272079.604214174
2014-04-30,270564.617562176
2014-03-31,269036.059945311
2014-02-28,267172.542411869
2014-01-31,265113.867107653
2013-12-31,263138.680782622
2013-11-30,261124.976408891
2013-10-31,259229.854220965
2013-09-30,257291.900841949
2013-08-31,255088.127030165
2013-07-31,253091.14180845
2013-06-30,250613.157028259
2013-05-31,248257.905621348
2013-04-30,245691.327572519
2013-03-31,243253.724027624
2013-02-28,240549.233203931
2013-01-31,237809.787942239
2012-12-31,235340.667009839
2012-11-30,233262.498978312
2012-10-31,231178.38203958
2012-09-30,229582.283211849
2012-08-31,228341.370783502
2012-07-31,227936.410070843
2012-06-30,227650.270520572
2012-05-31,228131.82481118
2012-04-30,229318.533189398
2012-03-31,231310.31014716
2012-02-29,232289.832118279
2012-01-31,232586.03029763
2011-12-31,232301.322046128
2011-11-30,232464.98254157
2011-10-31,233748.942283189
2011-09-30,235072.67605841
2011-08-31,237175.584289967
2011-07-31,237790.045192388
2011-06-30,239116.448137636
2011-05-31,241082.26913541
2011-04-30,243896.88228923
2011-03-31,245284.641016018
2011-02-28,246054.012142098
2011-01-31,247467.753598822
2010-12-31,250027.1034288
2010-11-30,252644.729811659
2010-10-31,254828.383410296
2010-09-30,257441.216843515
2010-08-31,260445.312606613
2010-07-31,263351.29402431
2010-06-30,265064.510789626
2010-05-31,264356.338897265
2010-04-30,262958.191244752
2010-03-31,262802.632300203
2010-02-28,264279.491854677
2010-01-31,265387.386628726
2009-12-31,265345.499375072
2009-11-30,264824.650999831
2009-10-31,265020.52646765
2009-09-30,265657.826922118
2009-08-31,266986.150883293
2009-07-31,269158.224973798
2009-06-30,271844.399273547
2009-05-31,275593.488400955
2009-04-30,279564.526340813
2009-03-31,283005.064516217
2009-02-28,286247.301864401
2009-01-31,290342.315256506
2008-12-31,295342.4392311
2008-11-30,300172.000818893
2008-10-31,303808.929165221
2008-09-30,307672.619710565
2008-08-31,311043.467116316
2008-07-31,314517.874339384
2008-06-30,318133.500286949
2008-05-31,322452.799220601
2008-04-30,326168.86019883
2008-03-31,329101.621158197
2008-02-29,332054.975001424
2008-01-31,335406.110010574
2007-12-31,338898.297511731
2007-11-30,341415.179896431
2007-10-31,343469.806988527
2007-09-30,344605.62423787
2007-08-31,345176.280591187
2007-07-31,345884.951614524
2007-06-30,345806.465560743
2007-05-31,345617.097690614
2007-04-30,344644.981556237
2007-03-31,344218.648740809
2007-02-28,343580.965845246
2007-01-31,342897.727884988
2006-12-31,342307.466913042
2006-11-30,342867.21522778
2006-10-31,343680.236556138
2006-09-30,343771.223728365
2006-08-31,342664.915232259
2006-07-31,340591.451915782
2006-06-30,338127.74832473
2006-05-31,334447.743080793
2006-04-30,331179.095476547
2006-03-31,328338.875731367
2006-02-28,326084.161278893
2006-01-31,322940.586493997
2005-12-31,318695.296341605
2005-11-30,314041.14137061
2005-10-31,308211.568753952
2005-09-30,301648.971875219
2005-08-31,294009.366745802
2005-07-31,286177.678675921
2005-06-30,279209.611541746
2005-05-31,273197.982527083
2005-04-30,268550.612578289
2005-03-31,264420.917958271
2005-02-28,261630.813109428
2005-01-31,259291.271104071
2004-12-31,257225.471478477
2004-11-30,254299.044503172
2004-10-31,251948.793730572
2004-09-30,249050.392632088
2004-08-31,246038.228886177
2004-07-31,242491.286057119
2004-06-30,239711.817098325
2004-05-31,237612.13374295
2004-04-30,235830.191720626
2004-03-31,234261.848822226
2004-02-29,233433.931219857
2004-01-31,232629.997239608
2003-12-31,231493.929756391
2003-11-30,229438.050720222
2003-10-31,227267.249955764
2003-09-30,224790.309417582
2003-08-31,222376.857701179
2003-07-31,220148.043157102
2003-06-30,218834.399389595
2003-05-31,217848.749016876
2003-04-30,217283.962300476
2003-03-31,216698.361797235
2003-02-28,216574.171881592
2003-01-31,216147.397434741
2002-12-31,215603.342391787
2002-11-30,214540.776270387
2002-10-31,213833.660995874
2002-09-30,213219.057925679
2002-08-31,212596.109415935
2002-07-31,211741.082121707
2002-06-30,211073.433725834
2002-05-31,210547.331023722
2002-04-30,210108.36731135
2002-03-31,209675.25499001
2002-02-28,209854.177997772
2002-01-31,209954.695606095
2001-12-31,209927.423507491
2001-11-30,209453.275511932
2001-10-31,209265.538162304
2001-09-30,208605.030341053
2001-08-31,207561.73724054
2001-07-31,206304.081849412
2001-06-30,205304.223448724
2001-05-31,204449.068071675
2001-04-30,204377.877069332
2001-03-31,204692.565121402
2001-02-28,205775.728954716
2001-01-31,205708.522113564
2000-12-31,205712.494401802
2000-11-30,205105.570260215
2000-10-31,204955.733226981
2000-09-30,204163.801003589
2000-08-31,203142.745405452
2000-07-31,202164.799860632
2000-06-30,201917.744638504
2000-05-31,201900.902650465
2000-04-30,201941.304662504
2000-03-31,201590.037045309
2000-02-29,201442.912941304
2000-01-31,201201.320191283
1999-12-31,202664.0
1999-11-30,202181.0
1999-10-31,201787.0
1999-09-30,201652.0
1999-08-31,201465.0
1999-07-31,200955.0
1999-06-30,200498.0
1999-05-31,200036.0
1999-04-30,199580.0
1999-03-31,198835.0
1999-02-28,197524.0
1999-01-31,197560.0
1998-12-31,198021.0
1998-11-30,199105.0
1998-10-31,199133.0
1998-09-30,198749.0
1998-08-31,197934.0
1998-07-31,196349.0
1998-06-30,195445.0
1998-05-31,195514.0
1998-04-30,196571.0
1998-03-31,197436.0
1998-02-28,196866.0
1998-01-31,195964.0
1997-12-31,196036.0
1997-11-30,197444.0
1997-10-31,198691.0
1997-09-30,199365.0
1997-08-31,200573.0
1997-07-31,202618.0
1997-06-30,203815.0
1997-05-31,202934.0
1997-04-30,200288.0
1997-03-31,197337.0
1997-02-28,195827.0
1997-01-31,194264.0
1996-12-31,191859.0
1996-11-30,188262.0
1996-10-31,185212.0
1996-09-30,182737.0
1996-08-31,180108.0
1996-07-31,177275.0
1996-06-30,174648.0
1996-05-31,172876.0
1996-04-30,171750.0
1996-03-31,170880.0
1996-02-29,170466.0
1996-01-31,169804.0
2023-11-30,469967.790398807
2023-10-31,469960.22440427
2023-09-30,469124.124782986
2023-08-31,467081.01248496
2023-07-31,463817.642804377
2023-06-30,460231.105054453
2023-05-31,457220.13947774
2023-04-30,455516.042471933
2023-03-31,454802.719746124
2023-02-28,455525.256944979
2023-01-31,457415.384052824
2022-12-31,460107.419068412
2022-11-30,462386.362246638
2022-10-31,465034.381260406
2022-09-30,469381.531141741
2022-08-31,475288.24956506
2022-07-31,479604.698983428
2022-06-30,480104.657535537
2022-05-31,475888.02313594
2022-04-30,468552.968784242
2022-03-31,459055.061125159
2022-02-28,449314.145998169
2022-01-31,441367.194340396
2021-12-31,435529.581249722
2021-11-30,431739.028899753
2021-10-31,428617.3670528
2021-09-30,425684.974070601
2021-08-31,421909.391100784
2021-07-31,416330.691868355
2021-06-30,409091.029637067
2021-05-31,401197.208772127
2021-04-30,393203.244581963
2021-03-31,385528.315442279
2021-02-28,378318.324717126
2021-01-31,372106.72291039
2020-12-31,366315.304694847
2020-11-30,360618.695423044
2020-10-31,354840.301987102
2020-09-30,349976.030007217
2020-08-31,346477.876499855
2020-07-31,344750.050356887
2020-06-30,344565.893562899
2020-05-31,344330.798809902
2020-04-30,343170.337800861
2020-03-31,340567.723494608
2020-02-29,337405.525095041
2020-01-31,334431.572796836
2019-12-31,331680.821598564
2019-11-30,329412.339790485
2019-10-31,327568.044969215
2019-09-30,326439.48506601
2019-08-31,325916.611186822
2019-07-31,325775.579836571
2019-06-30,325721.449157718
2019-05-31,325483.999962193
2019-04-30,324824.699220361
2019-03-31,323469.145146636
2019-02-28,321656.603595371
2019-01-31,319506.187559623
2018-12-31,317799.818376997
2018-11-30,316399.802933388
2018-10-31,315571.532001038
2018-09-30,314820.950390992
2018-08-31,313369.090577211
2018-07-31,312253.057670354
2018-06-30,310889.622989141
2018-05-31,310187.001560482
2018-04-30,308275.943088656
2018-03-31,305874.036898489
2018-02-28,302956.948369118
2018-01-31,300296.529109802
2017-12-31,298237.788923722
2017-11-30,296734.779433393
2017-10-31,295385.328367364
2017-09-30,293868.262564657
2017-08-31,291949.022852231
2017-07-31,289953.900138615
2017-06-30,287901.803512553
2017-05-31,285862.44191762
2017-04-30,283539.943113382
2017-03-31,280836.12909391
2017-02-28,278004.342901707
2017-01-31,275186.533382016
2016-12-31,272593.897240491
2016-11-30,270204.08429106
2016-10-31,268119.528608252
2016-09-30,266203.604795308
2016-08-31,264139.427428112
2016-07-31,262377.44456232
2016-06-30,260374.379547744
2016-05-31,258375.031153469
2016-04-30,255840.367975183
2016-03-31,253101.213567181
2016-02-29,249993.416439246
2016-01-31,246696.669871811
2015-12-31,243547.849226215
2015-11-30,240941.082649732
2015-10-31,238626.833169214
2015-09-30,236534.921260099
2015-08-31,234113.415390444
2015-07-31,231979.938614293
2015-06-30,229730.820329614
2015-05-31,227897.432174812
2015-04-30,225998.011430398
2015-03-31,224120.958452502
2015-02-28,222093.27791721
2015-01-31,219999.511014982
2014-12-31,218206.418360574
2014-11-30,216601.05582208
2014-10-31,214964.756137682
2014-09-30,213369.493712447
2014-08-31,211610.119768491
2014-07-31,210371.36857449
2014-06-30,209121.646698648
2014-05-31,208253.597401147
2014-04-30,206691.597934662
2014-03-31,205199.317107874
2014-02-28,203343.737622704
2014-01-31,201563.396262881
2013-12-31,199674.192277698
2013-11-30,197866.746199077
2013-10-31,196144.469525229
2013-09-30,194384.26333941
2013-08-31,192388.842339896
2013-07-31,190529.977997304
2013-06-30,188339.397424673
2013-05-31,186264.088949863
2013-04-30,184081.046984636
2013-03-31,182275.540706458
2013-02-28,180513.581847214
2013-01-31,178915.343325973
2012-12-31,177366.93306543
2012-11-30,175865.394503278
2012-10-31,173925.181096453
2012-09-30,172195.035476407
2012-08-31,170531.612183991
2012-07-31,169802.836844833
2012-06-30,169181.473894604
2012-05-31,169401.598523462
2012-04-30,169963.636078499
2012-03-31,171188.194768577
2012-02-29,171930.112223253
2012-01-31,172095.42613836
2011-12-31,172168.947212741
2011-11-30,172619.917017637
2011-10-31,174310.276602272
2011-09-30,176085.089123564
2011-08-31,178620.67786417
2011-07-31,179942.424469823
2011-06-30,181542.375957606
2011-05-31,183279.477198692
2011-04-30,185912.637707487
2011-03-31,187465.485968586
2011-02-28,188516.02493547
2011-01-31,190395.606709391
2010-12-31,193262.044228136
2010-11-30,196399.588567934
2010-10-31,198556.597410774
2010-09-30,200919.907145386
2010-08-31,203301.909876046
2010-07-31,205612.055340572
2010-06-30,207043.667257904
2010-05-31,206525.206861673
2010-04-30,205300.979987254
2010-03-31,204942.681906584
2010-02-28,206130.554443347
2010-01-31,207059.784886128
2009-12-31,206666.706434381
2009-11-30,205783.264954389
2009-10-31,205800.801790721
2009-09-30,206910.834182817
2009-08-31,208748.444731229
2009-07-31,211361.287123007
2009-06-30,213968.003039582
2009-05-31,217438.068468243
2009-04-30,220741.245590857
2009-03-31,223585.706236295
2009-02-28,226121.442516217
2009-01-31,229438.998203741
2008-12-31,233547.238927936
2008-11-30,236923.203218242
2008-10-31,239535.6764179
2008-09-30,242099.272122834
2008-08-31,244905.065708531
2008-07-31,247271.567125483
2008-06-30,249955.349046221
2008-05-31,252825.481931794
2008-04-30,255672.52030205
2008-03-31,258044.977574213
2008-02-29,260510.183231824
2008-01-31,262996.964700961
2007-12-31,265416.707763932
2007-11-30,267118.586214344
2007-10-31,268471.767873559
2007-09-30,269154.797263839
2007-08-31,269343.810356172
2007-07-31,269816.731354173
2007-06-30,269828.118618504
2007-05-31,269784.009198224
2007-04-30,268903.68632051
2007-03-31,268144.096611857
2007-02-28,267420.217958569
2007-01-31,266736.98806083
2006-12-31,266542.537663891
2006-11-30,267295.72113729
2006-10-31,268331.99716243
2006-09-30,268627.987795449
2006-08-31,268024.276033158
2006-07-31,266551.148970972
2006-06-30,264787.188651329
2006-05-31,261553.942831237
2006-04-30,258463.786651208
2006-03-31,255458.62501519
2006-02-28,253172.6125481
2006-01-31,250311.067379885
2005-12-31,246753.388222957
2005-11-30,242791.316204575
2005-10-31,237946.084969806
2005-09-30,232556.012074326
2005-08-31,226528.013100628
2005-07-31,220724.51634042
2005-06-30,215770.652891218
2005-05-31,211685.719394968
2005-04-30,208621.816692881
2005-03-31,206049.811966522
2005-02-28,204335.787929998
2005-01-31,202827.716632918
2004-12-31,201329.795298809
2004-11-30,199349.697027364
2004-10-31,197859.337752785
2004-09-30,196088.320395075
2004-08-31,194072.668914865
2004-07-31,191614.470163645
2004-06-30,189532.272371311
2004-05-31,187870.048618944
2004-04-30,186540.674624863
2004-03-31,185350.957607985
2004-02-29,184833.781908233
2004-01-31,184165.577210477
2003-12-31,183238.694978373
2003-11-30,181568.509130384
2003-10-31,179759.194242335
2003-09-30,177816.986191059
2003-08-31,175821.881206762
2003-07-31,174087.271221307
2003-06-30,172921.382495828
2003-05-31,172254.696546302
2003-04-30,171816.392607271
2003-03-31,171455.178494308
2003-02-28,171330.273865233
2003-01-31,170911.909582102
2002-12-31,170372.633144641
2002-11-30,169507.995178955
2002-10-31,168988.373304948
2002-09-30,168331.738860368
2002-08-31,167506.916302349
2002-07-31,166587.033888869
2002-06-30,166071.974753522
2002-05-31,165875.96166815
2002-04-30,165803.507065076
2002-03-31,165707.918600681
2002-02-28,165933.456980938
2002-01-31,165880.950591852
2001-12-31,165677.558473118
2001-11-30,164956.121251974
2001-10-31,164444.789358764
2001-09-30,163627.870829743
2001-08-31,162834.233440945
2001-07-31,161861.426246294
2001-06-30,161139.391861448
2001-05-31,160272.505593281
2001-04-30,160157.208715009
2001-03-31,160279.765448153
2001-02-28,161113.518107287
2001-01-31,161102.079996233
2000-12-31,161093.749813973
2000-11-30,160624.011564973
2000-10-31,160393.488635497
2000-09-30,159665.508845214
2000-08-31,158693.61328597
2000-07-31,157653.811115255
2000-06-30,157059.961374768
2000-05-31,156900.926101751
2000-04-30,156861.074628598
2000-03-31,156684.37609946
2000-02-29,156503.114749226
2000-01-31,156304.524943056
1999-12-31,160670.0
1999-11-30,160090.0
1999-10-31,159569.0
1999-09-30,159330.0
1999-08-31,159086.0
1999-07-31,158810.0
1999-06-30,158530.0
1999-05-31,158266.0
1999-04-30,157927.0
1999-03-31,157508.0
1999-02-28,156733.0
1999-01-31,156946.0
1998-12-31,157313.0
1998-11-30,157996.0
1998-10-31,157833.0
1998-09-30,157382.0
1998-08-31,156633.0
1998-07-31,155522.0
1998-06-30,155038.0
1998-05-31,155391.0
1998-04-30,156411.0
1998-03-31,157064.0
1998-02-28,156801.0
1998-01-31,156028.0
1997-12-31,155884.0
1997-11-30,156834.0
1997-10-31,157957.0
1997-09-30,158842.0
1997-08-31,159699.0
1997-07-31,160775.0
1997-06-30,161404.0
1997-05-31,160614.0
1997-04-30,158491.0
1997-03-31,156088.0
1997-02-28,154614.0
1997-01-31,153457.0
1996-12-31,151764.0
1996-11-30,149197.0
1996-10-31,146866.0
1996-09-30,144823.0
1996-08-31,142959.0
1996-07-31,141107.0
1996-06-30,139273.0
1996-05-31,137965.0
1996-04-30,137234.0
1996-03-31,136818.0
1996-02-29,136694.0
1996-01-31,136243.0
2023-11-30,548241.313380428
2023-10-31,547493.153783117
2023-09-30,545853.677954045
2023-08-31,543091.153664127
2023-07-31,539035.544897329
2023-06-30,534599.262551157
2023-05-31,530840.408174735
2023-04-30,528140.029991512
2023-03-31,526671.861766066
2023-02-28,527149.572939439
2023-01-31,529085.056751397
2022-12-31,531676.695832946
2022-11-30,533235.597566216
2022-10-31,535498.686082376
2022-09-30,540416.894820775
2022-08-31,547269.671869005
2022-07-31,552118.664831551
2022-06-30,552040.299194142
2022-05-31,546478.672549079
2022-04-30,537299.329598134
2022-03-31,525646.067759147
2022-02-28,513940.406962633
2022-01-31,504295.058126998
2021-12-31,496859.194690613
2021-11-30,491686.464836226
2021-10-31,487267.042432306
2021-09-30,483310.352384858
2021-08-31,478560.148477928
2021-07-31,472421.078655876
2021-06-30,464882.39486342
2021-05-31,456595.438848928
2021-04-30,447810.643171244
2021-03-31,439037.343951765
2021-02-28,430874.529897034
2021-01-31,424019.78968482
2020-12-31,417957.989279531
2020-11-30,412129.118215483
2020-10-31,406379.040212162
2020-09-30,401500.148633919
2020-08-31,397967.375838472
2020-07-31,396206.661046636
2020-06-30,396048.675218707
2020-05-31,395817.028848496
2020-04-30,394477.330413007
2020-03-31,391486.212625493
2020-02-29,387775.614207257
2020-01-31,384305.112352129
2019-12-31,381297.146853839
2019-11-30,379069.318405354
2019-10-31,377438.350284873
2019-09-30,376561.514684283
2019-08-31,376206.989955135
2019-07-31,376179.363282091
2019-06-30,376049.553831644
2019-05-31,375616.780840542
2019-04-30,374642.07099291
2019-03-31,373180.225394772
2019-02-28,371662.275774186
2019-01-31,370060.696192544
2018-12-31,369047.228385702
2018-11-30,368292.133942838
2018-10-31,367944.444528104
2018-09-30,367643.045679806
2018-08-31,366270.432038296
2018-07-31,365102.123833282
2018-06-30,363219.242022889
2018-05-31,362047.335157476
2018-04-30,359523.730912339
2018-03-31,356762.031309104
2018-02-28,353723.97208271
2018-01-31,351261.288829131
2017-12-31,349211.0954359
2017-11-30,347367.055151546
2017-10-31,345645.087414358
2017-09-30,344048.138208223
2017-08-31,342326.715913322
2017-07-31,340643.936377882
2017-06-30,338812.341848376
2017-05-31,336529.029618996
2017-04-30,333555.25618982
2017-03-31,330146.889484675
2017-02-28,327031.112500811
2017-01-31,324234.81528725
2016-12-31,321797.783563189
2016-11-30,319591.794023173
2016-10-31,317824.226717144
2016-09-30,316049.729667822
2016-08-31,313981.496793698
2016-07-31,311787.82406648
2016-06-30,309378.051419884
2016-05-31,307133.213948087
2016-04-30,304714.737459879
2016-03-31,302361.773516507
2016-02-29,299685.763772395
2016-01-31,296659.741349652
2015-12-31,293459.715942614
2015-11-30,290774.865611619
2015-10-31,288319.540802699
2015-09-30,286213.884136655
2015-08-31,283659.548036002
2015-07-31,281495.843375615
2015-06-30,279021.462531841
2015-05-31,277039.833915898
2015-04-30,274969.303657405
2015-03-31,273033.834567751
2015-02-28,270689.287189059
2015-01-31,268158.550014077
2014-12-31,265881.022397601
2014-11-30,264192.406386789
2014-10-31,262658.337964502
2014-09-30,261276.81310106
2014-08-31,259548.464688945
2014-07-31,258289.289019322
2014-06-30,256839.974509471
2014-05-31,255771.683343615
2014-04-30,253960.273971212
2014-03-31,252169.507087488
2014-02-28,250069.108744134
2014-01-31,248094.876519385
2013-12-31,246188.754722669
2013-11-30,244211.28602601
2013-10-31,242102.778635852
2013-09-30,239802.324670109
2013-08-31,237233.393413646
2013-07-31,234833.458569075
2013-06-30,232206.510565069
2013-05-31,229976.961918997
2013-04-30,227644.726598021
2013-03-31,225503.610645553
2013-02-28,223123.36916341
2013-01-31,220892.92739437
2012-12-31,218982.605143346
2012-11-30,217434.126874038
2012-10-31,215717.640575508
2012-09-30,214366.276308206
2012-08-31,213120.52878409
2012-07-31,212784.77290596
2012-06-30,212678.792154839
2012-05-31,213360.466173394
2012-04-30,214524.775803911
2012-03-31,216311.91260205
2012-02-29,217434.510202384
2012-01-31,217873.540864379
2011-12-31,218028.684409122
2011-11-30,218567.111083161
2011-10-31,220543.840973102
2011-09-30,222484.760017232
2011-08-31,224773.745977931
2011-07-31,225274.895714204
2011-06-30,226369.864806291
2011-05-31,227922.267355981
2011-04-30,230596.660433391
2011-03-31,231721.746518321
2011-02-28,232664.153850541
2011-01-31,234440.949495635
2010-12-31,237528.349281515
2010-11-30,240752.089438287
2010-10-31,242912.049546024
2010-09-30,245102.27695362
2010-08-31,247288.522627161
2010-07-31,249663.725981324
2010-06-30,251189.005685818
2010-05-31,250521.139470166
2010-04-30,248982.939107854
2010-03-31,248243.871503472
2010-02-28,248182.023395621
2010-01-31,247503.65605219
2009-12-31,245568.246324655
2009-11-30,243962.757497515
2009-10-31,243486.665301809
2009-09-30,244387.109144769
2009-08-31,246277.220649336
2009-07-31,249464.765878204
2009-06-30,252280.456805412
2009-05-31,255686.673947111
2009-04-30,258650.740609589
2009-03-31,261415.165354758
2009-02-28,264116.20121997
2009-01-31,267665.133604547
2008-12-31,272016.508997984
2008-11-30,275907.039562213
2008-10-31,278951.63554394
2008-09-30,282063.692294034
2008-08-31,285307.518060906
2008-07-31,288387.920045366
2008-06-30,291922.169800103
2008-05-31,295927.191684656
2008-04-30,299636.247757729
2008-03-31,302575.467949316
2008-02-29,305396.90225102
2008-01-31,308421.075090403
2007-12-31,311674.01920988
2007-11-30,313795.692923522
2007-10-31,315335.718829787
2007-09-30,316010.489888047
2007-08-31,316497.699174064
2007-07-31,317367.129297459
2007-06-30,317518.733393126
2007-05-31,317404.342745216
2007-04-30,316325.74258191
2007-03-31,315499.826512377
2007-02-28,314645.638290814
2007-01-31,313965.258111444
2006-12-31,313590.990069769
2006-11-30,314334.763638728
2006-10-31,315173.32003729
2006-09-30,315378.602937455
2006-08-31,314534.845940428
2006-07-31,312996.702689037
2006-06-30,311355.949451455
2006-05-31,308407.64073096
2006-04-30,305635.892446764
2006-03-31,302768.215419677
2006-02-28,300493.798258248
2006-01-31,297196.04322327
2005-12-31,293050.033307215
2005-11-30,288489.835807506
2005-10-31,283079.621961372
2005-09-30,277065.008393948
2005-08-31,270170.019355396
2005-07-31,263212.931438672
2005-06-30,257050.799845247
2005-05-31,251778.074301598
2005-04-30,247831.301018708
2005-03-31,244562.020328502
2005-02-28,242403.34319036
2005-01-31,240577.307648498
2004-12-31,238727.347006379
2004-11-30,236162.124723657
2004-10-31,234080.113281575
2004-09-30,231380.321364957
2004-08-31,228430.107912808
2004-07-31,224920.674103167
2004-06-30,222119.000394335
2004-05-31,219811.101107378
2004-04-30,217867.471421628
2004-03-31,216138.95940326
2004-02-29,215370.524816966
2004-01-31,214612.677490449
2003-12-31,213536.684503429
2003-11-30,211575.426674374
2003-10-31,209442.611944738
2003-09-30,207280.18301981
2003-08-31,205131.651483923
2003-07-31,203231.709144585
2003-06-30,201880.52550738
2003-05-31,200921.569862078
2003-04-30,200408.437147746
2003-03-31,200014.884221585
2003-02-28,200057.924614975
2003-01-31,199846.880490393
2002-12-31,199683.883409458
2002-11-30,199042.233346111
2002-10-31,198620.814624603
2002-09-30,197799.999036872
2002-08-31,196780.546910033
2002-07-31,195377.68984018
2002-06-30,194338.608684267
2002-05-31,193733.160084973
2002-04-30,193474.010711345
2002-03-31,193306.794530598
2002-02-28,193489.307321061
2002-01-31,193460.117037676
2001-12-31,193294.979785712
2001-11-30,192664.350317039
2001-10-31,192274.023331229
2001-09-30,191565.058839546
2001-08-31,190647.857448193
2001-07-31,189549.38847042
2001-06-30,188741.777781807
2001-05-31,188006.952661098
2001-04-30,187945.423484953
2001-03-31,188094.551902931
2001-02-28,188932.632351231
2001-01-31,188778.215824497
2000-12-31,188515.257530364
2000-11-30,187602.007690013
2000-10-31,187165.568496299
2000-09-30,186310.962386603
2000-08-31,185383.201691149
2000-07-31,184303.307612616
2000-06-30,183655.314262588
2000-05-31,183260.217030791
2000-04-30,183131.062299687
2000-03-31,182939.832756192
2000-02-29,182865.281148859
2000-01-31,182684.817619176
1999-12-31,184846.0
1999-11-30,184223.0
1999-10-31,183788.0
1999-09-30,183515.0
1999-08-31,183008.0
1999-07-31,182250.0
1999-06-30,181568.0
1999-05-31,181140.0
1999-04-30,180744.0
1999-03-31,180234.0
1999-02-28,179082.0
1999-01-31,179236.0
1998-12-31,179500.0
1998-11-30,180431.0
1998-10-31,180322.0
1998-09-30,179864.0
1998-08-31,178984.0
1998-07-31,177673.0
1998-06-30,177092.0
1998-05-31,177182.0
1998-04-30,177889.0
1998-03-31,178220.0
1998-02-28,177386.0
1998-01-31,176281.0
1997-12-31,176014.0
1997-11-30,176915.0
1997-10-31,177677.0
1997-09-30,178309.0
1997-08-31,179619.0
1997-07-31,181430.0
1997-06-30,182531.0
1997-05-31,181731.0
1997-04-30,179704.0
1997-03-31,177270.0
1997-02-28,176237.0
1997-01-31,175121.0
1996-12-31,173462.0
1996-11-30,170715.0
1996-10-31,168510.0
1996-09-30,166597.0
1996-08-31,164491.0
1996-07-31,162292.0
1996-06-30,160251.0
1996-05-31,159114.0
1996-04-30,158496.0
1996-03-31,158291.0
1996-02-29,158169.0
1996-01-31,157893.0
2023-11-30,484443.660002665
2023-10-31,483993.529778837
2023-09-30,482915.23098185
2023-08-31,480855.088675264
2023-07-31,477827.549783628
2023-06-30,474408.219948755
2023-05-31,471716.053407881
2023-04-30,469967.685495019
2023-03-31,469129.383265986
2023-02-28,469374.759716704
2023-01-31,470910.198430881
2022-12-31,473285.203466992
2022-11-30,475487.377592837
2022-10-31,478166.721640856
2022-09-30,482394.580975284
2022-08-31,487728.556621931
2022-07-31,491414.3229988
